REPORTER_DEA_NO,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,year,month
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12102008,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12162008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12232008,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3312009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,33
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9042009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,90
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,1212010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5172010,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2010,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6112010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6152010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7232010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7302010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,73
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,8232010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,3122010,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2010,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,4092010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,40
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,5122010,OXYCODONE HYDROCHLORIDE 30MG TABLET,2010,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6092010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6282010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12152010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,2222006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10112006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6112007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1082008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10092008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10012008,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,5272009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,52
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9022009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009,90
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2092010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9172007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10152007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8112008,OXYCOD.HCL/APAP;2.5MG & 325MG/TAB;BO,2008,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9242008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,92
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,2042009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,2272009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,5052009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,50
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6252009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,62
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,8142009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11162009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12022009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12292009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5282010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9222010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,92
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,2162006,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2006,21
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2212006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,3302006,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2006,33
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4102006,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,6222006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4292010,HYDROCODONE BIT & ACETA 7.5MG/500MG,2010,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2202006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5052006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5302006,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006,53
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6062006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8042006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,80
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8072006,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10122006,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12042006,HYDROCODONE BIT & ACETA 7.5MG/500MG,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4052007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5292007,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2007,52
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,8272007,OXYCODONE HYDROCHLORIDE 30MG TABLET,2007,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8272007,ENDOCET TABS - 10MG OXYCODONE.HCL &,2007,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,10192007,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10262007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12182007,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1172008,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3242008,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3252008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7142008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,71
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11052009,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8232010,HYDROCODONE.BIT & ACETA  10MG & 500M,2010,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1252006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3232006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4032006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,40
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,7032006,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2006,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9212006,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9272006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1042007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8162007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12312007,HYDROCODONE BITARTRATE AND ACETA 10M,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1082008,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1252008,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2072008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,5022008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6022008,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11242008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2252009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,2262009,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,9292009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10082009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11102009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,12152009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1262010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4202010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,42
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5282010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7132010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,71
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,8062010,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2010,80
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9222010,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2010,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2032006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,4182006,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006,41
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4032006,ROXICODONE TABS.(OXYCODONE HCI);5MG;,2006,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,5012006,HYDROCODONE BIT & ACETA 7.5MG/500MG,2006,50
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6142006,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2006,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,6152006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6262006,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006,62
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8222006,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2006,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9182006,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2006,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9202006,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,11132006,HYDROCODONE BIT & ACETA 7.5MG/500MG,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11022006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1082007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,1092007,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4192007,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2007,41
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,5112007,OXYCODONE.HCL ER 40MG TABS,2007,51
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,5252007,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2007,52
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6062007,OXYCODONE.HCL ER 40MG TABS,2007,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6282007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6282007,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2007,62
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8212007,OXYCODONE.HCL ER 40MG TABS,2007,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8292007,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2007,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9112007,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2007,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11012007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12052007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12052007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,2152008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,21
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2222008,XODOL;10MG HYDRO.BIT.;300MG ACET. TA,2008,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,3182008,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008,31
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4182008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,41
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6192008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9302008,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008,93
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9302008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,93
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10202008,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11252008,OXYCONTIN 60MG COTROLLED RELEASE OXY,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,1212009,OXYCONTIN 60MG COTROLLED RELEASE OXY,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,2052009,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2009,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,2202009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,2232009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,3112009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3302009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,33
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4072009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4082009,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2009,40
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6172009,ROXICODONE (OXYCODONE HCL) 30MG TABS,2009,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,6242009,OXYCODONE HYDROCHLORIDE TABLETS USP,2009,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,7082009,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2009,70
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,8192009,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2009,81
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,8242009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9112009,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2009,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9182009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9232009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10092009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,11302009,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,12282009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,3152010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,3242010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3262010,"NORCO HYDROCODO.BIT./ACET.,10MG & 32",2010,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4012010,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2010,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4152010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010,41
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4292010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,5062010,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2010,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,5212010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,52
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,6182010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,6212010,OXYCODONE HYDROCHLORIDE 30MG TABLET,2010,62
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,8162010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9292010,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2010,92
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,10132010,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,1052006,OXYCOD.HCL ER TABS;10MG/TAB,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,3092006,HYDROCODONE BITARTRATE AND ACETA 10M,2006,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,7192006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,71
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8182006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10202006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11022006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,11222006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,1242007,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,6192007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2082008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7072008,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2008,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11092009,HYDROCODONE.BIT. & ACETA  5MG & 500M,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12162010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3022007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,3012006,OXYCODONE HYDROCHLORIDE EXTENDED-REL,2006,30
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,4052006,OXYCODONE HYDRCHLORIDE 40MG EXTENDED,2006,40
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6052006,OXYCODONE HYDRCHLORIDE 40MG EXTENDED,2006,60
