REPORTER_DEA_NO,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,Year,Month,StateFIPS,CountyName,StateName,CountyFIPS,StateAbbr,STATE_COUNTY,state_abbrev,FIP_unique,State,Population,county_test
PB0034861,TX,75662.0,gregg,S,9193.0,HYDROCODONE,1.0,1112006.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006.0,1.0,48,gregg,Texas,48183,TX,TX | GREGG,TX,4818348,TX,117118.0,Gregg
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,2.0,11222006.0,PERCOCET TABLETS 10MG OXYCODONE HCL/,2006.0,11.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,2192007.0,HYDROCODONE BITARTRATE AND ACETA 10M,2007.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,3062007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,3.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,4272007.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2007.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,3.0,8072007.0,ROXICODONE (OXYCODONE HCL) 15MG TABS,2007.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,8202007.0,LORTAB 10 TAB HYDROCODO.BIT & AC,2007.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,2.0,11142007.0,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2007.0,11.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,1152008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,10.0,2082008.0,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,4092008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,5.0,5192008.0,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008.0,5.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,2.0,6162008.0,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,12.0,7092008.0,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,7152008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,8012008.0,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2008.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,10102008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,10.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,11032008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,11.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,4.0,3172009.0,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2009.0,3.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,6.0,3252009.0,OXYCODONE.HCL/APAP 10MG/325MG TABS,2009.0,3.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,4092009.0,OXYCONTIN 60MG COTROLLED RELEASE OXY,2009.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,5282009.0,OXYCONTIN 60MG COTROLLED RELEASE OXY,2009.0,5.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,6262009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,3.0,7162009.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,8182009.0,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2009.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,2.0,8182009.0,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2009.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,9212009.0,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2009.0,9.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,2.0,12142009.0,OXYCODONE HYDROCHLORIDE 20MG TABLETS,2009.0,12.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,1072010.0,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2010.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,1262010.0,OXYCONTIN 60MG COTROLLED RELEASE OXY,2010.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,3.0,3162010.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010.0,3.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,3252010.0,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2010.0,3.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,4.0,4052010.0,OXYCODONE HYDROCHLORIDE 30MG TABLET,2010.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,6182010.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,2.0,7302010.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,8302010.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,9142010.0,XODOL;10MG HYDRO.BIT.;300MG ACET. TA,2010.0,9.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,5.0,9202010.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010.0,9.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,10212010.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010.0,10.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,107890.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,2102006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,2172006.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,4032006.0,OXYCODONE HYDRCHLORIDE 40MG EXTENDED,2006.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,4182006.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,3.0,4212006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,6162006.0,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,4.0,7132006.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,3.0,7242006.0,HYDROCODONE BITARTRATE AND ACETA 10M,2006.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,8162006.0,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,8282006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,4.0,10102006.0,OXYCODONE HYDROCHLORIDE 30MG TABLET,2006.0,10.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,12082006.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006.0,12.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,3.0,12192006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,12.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,1262007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,5.0,2192007.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,3.0,2212007.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2007.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,3.0,3012007.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2007.0,3.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,4.0,5032007.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007.0,5.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,10.0,5032007.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2007.0,5.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,6122007.0,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2007.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,6202007.0,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,7232007.0,OXYCODONE.HCL ER 20MG TABS,2007.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,7262007.0,VICODIN ES TABLETS 7.5MG HYDROCODONE,2007.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,5.0,8152007.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2007.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,1.0,8212007.0,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2007.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,9072007.0,HYDROCODONE BITARTRATE AND ACETA 10M,2007.0,9.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,12.0,9142007.0,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2007.0,9.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,1292008.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,4.0,1302008.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,2.0,1312008.0,OXYCODONE.HCL ER 20MG TABS,2008.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,5.0,2012008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,2112008.0,VICODIN ES TABLETS 7.5MG HYDROCODONE,2008.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,6172008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,7.0,6182008.0,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,9192008.0,VICODIN ES TABLETS 7.5MG HYDROCODONE,2008.0,9.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,10232008.0,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008.0,10.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,5.0,10312008.0,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008.0,10.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,3.0,12102008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,12.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,1.0,12182008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,12.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,1132009.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9193.0,HYDROCODONE,2.0,3102009.0,HYDROCODONE BITARTRATE AND ACETA 10M,2009.0,3.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PL0184933,LA,70737.0,ascension,S,9143.0,OXYCODONE,10.0,5282009.0,OXYCODONE.HCL/APAP 10MG/325MG TABS,2009.0,5.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,105172.0,Ascension Parish
PM0001951,LA,70707.0,ascension,S,9193.0,HYDROCODONE,1.0,7112008.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2008.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PM0001951,LA,70707.0,ascension,S,9193.0,HYDROCODONE,2.0,11132008.0,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2008.0,11.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
PM0001951,LA,70737.0,ascension,S,9193.0,HYDROCODONE,7.0,6252008.0,HYDROCODONE.BIT & ACETA  10MG & 500M,2008.0,6.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,102891.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9143.0,OXYCODONE,4.0,2092006.0,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2006.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,2.0,2152006.0,HYDROCODONE BIT/ACETA 10MG/500MG USP,2006.0,2.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9143.0,OXYCODONE,3.0,3152006.0,OXYCODONE.HCL 10MG / APAP 650MG TABL,2006.0,3.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,2.0,4032006.0,HYDROCODONE BIT/ACETA 10MG/500MG USP,2006.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,3.0,5222006.0,HYDROCODONE BIT/ACETA 10MG/500MG USP,2006.0,5.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9143.0,OXYCODONE,1.0,7112006.0,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2006.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9143.0,OXYCODONE,2.0,7182006.0,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2006.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,1.0,8222006.0,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2006.0,8.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,1.0,9262006.0,HYDROCODONE BIT/ACETA 10MG/325MG USP,2006.0,9.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,2.0,10182006.0,HYDROCODONE BIT/ACETA 10MG/325MG USP,2006.0,10.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,1.0,11152006.0,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2006.0,11.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9143.0,OXYCODONE,1.0,11172006.0,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2006.0,11.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,1.0,12192006.0,HYDROCODONE BIT/ACETA 10MG/325MG USP,2006.0,12.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,96421.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,3.0,1312007.0,HYDROCODO.BIT 10MG&AC USP TAB,2007.0,1.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,1.0,4102007.0,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2007.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,1.0,4242007.0,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2007.0,4.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,1.0,5082007.0,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2007.0,5.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
RC0221236,LA,70769.0,ascension,S,9193.0,HYDROCODONE,1.0,7182007.0,HYDROCODONE BIT/ACETA 10MG/500MG USP,2007.0,7.0,22,ascension,Louisiana,22005,LA,LA | ASCENSION PARISH,LA,2200522,LA,100132.0,Ascension Parish
